"","ohi_rgn","species","rgn_typ","rgn_nam","probability"
"466",206,"Galeocerdo cuvier","eez","Malaysia",0
"467",207,"Galeocerdo cuvier","eez","Vietnam",0
"468",208,"Galeocerdo cuvier","eez","Singapore",0
"469",209,"Galeocerdo cuvier","eez","China",0
"470",210,"Galeocerdo cuvier","eez","Japan",0
"471",212,"Galeocerdo cuvier","eez","Kiribati",0
"472",214,"Galeocerdo cuvier","eez","Egypt",0
"473",216,"Galeocerdo cuvier","eez","Indonesia",0
"474",218,"Galeocerdo cuvier","eez","Canada",0
"475",221,"Galeocerdo cuvier","eez","Northern Saint-Martin",0
"476",222,"Galeocerdo cuvier","eez","Sweden",0
"477",223,"Galeocerdo cuvier","eez","Norway",0
"478",224,"Galeocerdo cuvier","eez","Chile",0
"479",228,"Galeocerdo cuvier","eez","Guernsey",0
"480",231,"Galeocerdo cuvier","eez","East Timor",0
"481",237,"Galeocerdo cuvier","eez","Oecussi Ambeno",0
"482",244,"Galeocerdo cuvier","eez","Curaçao",0
"483",245,"Galeocerdo cuvier","eez","Bonaire",0
"484",247,"Galeocerdo cuvier","eez","Brunei",0
"485",248,"Galeocerdo cuvier","eez","Saba",0
"486",250,"Galeocerdo cuvier","eez","Aruba",0
"487",261,"Galeocerdo cuvier","fao","Atlantic, Northwest",0
"488",262,"Galeocerdo cuvier","fao","Atlantic, Northeast",0
"489",264,"Galeocerdo cuvier","fao","Atlantic, Eastern Central",0
"490",266,"Galeocerdo cuvier","fao","Atlantic, Southwest",0
"491",267,"Galeocerdo cuvier","fao","Atlantic, Southeast",0
"492",269,"Galeocerdo cuvier","fao","Indian Ocean, Western",0
"493",272,"Galeocerdo cuvier","fao","Pacific, Northwest",0
"494",273,"Galeocerdo cuvier","fao","Pacific, Northeast",0
"495",274,"Galeocerdo cuvier","fao","Pacific, Western Central",0
"496",276,"Galeocerdo cuvier","fao","Pacific, Southwest",0
"497",277,"Galeocerdo cuvier","fao","Pacific, Southeast",0
"498",174,"Coregonus albula","eez","Finland",0.5
"499",222,"Coregonus albula","eez","Sweden",0.5
"500",70,"Coregonus albula","eez","Estonia",0
"501",73,"Coregonus albula","eez","Russia",0
"502",174,"Coregonus albula","eez","Finland",0
"503",222,"Coregonus albula","eez","Sweden",0
"504",1,"Acanthocybium solandri","eez","Cocos Islands",0.5
"505",2,"Acanthocybium solandri","eez","Christmas Island",0.5
"506",3,"Acanthocybium solandri","eez","Norfolk Island",0.5
"507",5,"Acanthocybium solandri","eez","New Caledonia",0.5
"508",6,"Acanthocybium solandri","eez","Vanuatu",0.5
"509",7,"Acanthocybium solandri","eez","Solomon Islands",0.5
"510",11,"Acanthocybium solandri","eez","Marshall Islands",0.5
"511",12,"Acanthocybium solandri","eez","Wake Island",0.5
"512",13,"Acanthocybium solandri","eez","Northern Mariana Islands and Guam",0.5
"513",14,"Acanthocybium solandri","eez","Taiwan",0.5
"514",15,"Acanthocybium solandri","eez","Philippines",0.5
"515",16,"Acanthocybium solandri","eez","Australia",0.5
"516",17,"Acanthocybium solandri","eez","Papua New Guinea",0.5
"517",18,"Acanthocybium solandri","eez","Fiji",0.5
"518",20,"Acanthocybium solandri","eez","South Korea",0.5
"519",28,"Acanthocybium solandri","eez","Comoro Islands",0.5
"520",29,"Acanthocybium solandri","eez","Mayotte",0.5
"521",30,"Acanthocybium solandri","eez","Glorioso Islands",0.5
"522",31,"Acanthocybium solandri","eez","Seychelles",0.5
"523",32,"Acanthocybium solandri","eez","R_union",0.5
"524",33,"Acanthocybium solandri","eez","Juan de Nova Island",0.5
"525",34,"Acanthocybium solandri","eez","Bassas da India",0.5
"526",35,"Acanthocybium solandri","eez","Ile Europa",0.5
"527",36,"Acanthocybium solandri","eez","Ile Tromelin",0.5
"528",37,"Acanthocybium solandri","eez","Mauritius",0.5
"529",38,"Acanthocybium solandri","eez","British Indian Ocean Territory",0.5
"530",41,"Acanthocybium solandri","eez","Mozambique",0.5
"531",42,"Acanthocybium solandri","eez","Madagascar",0.5
"532",43,"Acanthocybium solandri","eez","Kenya",0.5
"533",44,"Acanthocybium solandri","eez","Somalia",0.5
"534",47,"Acanthocybium solandri","eez","Yemen",0.5
"535",48,"Acanthocybium solandri","eez","Oman",0.5
"536",53,"Acanthocybium solandri","eez","Pakistan",0.5
"537",55,"Acanthocybium solandri","eez","Azores",0.5
"538",56,"Acanthocybium solandri","eez","Cape Verde",0.5
"539",57,"Acanthocybium solandri","eez","Madeira",0.5
"540",58,"Acanthocybium solandri","eez","Canary Islands",0.5
"541",61,"Acanthocybium solandri","eez","Tunisia",0.5
"542",62,"Acanthocybium solandri","eez","Morocco",0.5
"543",63,"Acanthocybium solandri","eez","Western Sahara",0.5
"544",64,"Acanthocybium solandri","eez","Mauritania",0.5
"545",65,"Acanthocybium solandri","eez","Gambia",0.5
"546",66,"Acanthocybium solandri","eez","Senegal",0.5
"547",84,"Acanthocybium solandri","eez","Algeria",0.5
"548",85,"Acanthocybium solandri","eez","Ascension",0.5
"549",86,"Acanthocybium solandri","eez","Saint Helena",0.5
"550",88,"Acanthocybium solandri","eez","Tristan da Cunha",0.5
"551",92,"Acanthocybium solandri","eez","Amsterdam Island and Saint Paul Island",0.5
"552",96,"Acanthocybium solandri","eez","Sierra Leone",0.5
"553",97,"Acanthocybium solandri","eez","Liberia",0.5
"554",98,"Acanthocybium solandri","eez","Togo",0.5
"555",99,"Acanthocybium solandri","eez","Benin",0.5
"556",101,"Acanthocybium solandri","eez","Namibia",0.5
"557",102,"Acanthocybium solandri","eez","South Africa",0.5
"558",103,"Acanthocybium solandri","eez","Sao Tome and Principe",0.5
"559",104,"Acanthocybium solandri","eez","Equatorial Guinea",0.5
"560",106,"Acanthocybium solandri","eez","Ghana",0.5
"561",108,"Acanthocybium solandri","eez","Bermuda",0.5
"562",110,"Acanthocybium solandri","eez","Bahamas",0.5
"563",111,"Acanthocybium solandri","eez","Turks and Caicos Islands",0.5
"564",112,"Acanthocybium solandri","eez","Cuba",0.5
"565",113,"Acanthocybium solandri","eez","Cayman Islands",0.5
"566",114,"Acanthocybium solandri","eez","Haiti",0.5
"567",115,"Acanthocybium solandri","eez","Dominican Republic",0.5
"568",116,"Acanthocybium solandri","eez","Puerto Rico and Virgin Islands of the United States",0.5
"569",117,"Acanthocybium solandri","eez","British Virgin Islands",0.5
"570",118,"Acanthocybium solandri","eez","Anguilla",0.5
"571",119,"Acanthocybium solandri","eez","Saint Kitts and Nevis",0.5
"572",120,"Acanthocybium solandri","eez","Antigua and Barbuda",0.5
"573",121,"Acanthocybium solandri","eez","Montserrat",0.5
"574",122,"Acanthocybium solandri","eez","Saint Lucia",0.5
"575",123,"Acanthocybium solandri","eez","Dominica",0.5
"576",124,"Acanthocybium solandri","eez","Barbados",0.5
"577",125,"Acanthocybium solandri","eez","Grenada",0.5
"578",126,"Acanthocybium solandri","eez","Trinidad and Tobago",0.5
"579",127,"Acanthocybium solandri","eez","Saint Vincent and the Grenadines",0.5
"580",129,"Acanthocybium solandri","eez","Panama",0.5
"581",130,"Acanthocybium solandri","eez","Costa Rica",0.5
"582",131,"Acanthocybium solandri","eez","Nicaragua",0.5
"583",132,"Acanthocybium solandri","eez","Colombia",0.5
"584",133,"Acanthocybium solandri","eez","Honduras",0.5
"585",134,"Acanthocybium solandri","eez","El Salvador",0.5
"586",135,"Acanthocybium solandri","eez","Mexico",0.5
"587",137,"Acanthocybium solandri","eez","Ecuador",0.5
"588",138,"Acanthocybium solandri","eez","Peru",0.5
"589",139,"Acanthocybium solandri","eez","Venezuela",0.5
"590",140,"Acanthocybium solandri","eez","Guadeloupe and Martinique",0.5
"591",146,"Acanthocybium solandri","eez","Pitcairn",0.5
"592",147,"Acanthocybium solandri","eez","French Polynesia",0.5
"593",148,"Acanthocybium solandri","eez","Line Group",0.5
"594",149,"Acanthocybium solandri","eez","Jarvis Island",0.5
"595",150,"Acanthocybium solandri","eez","Palmyra Atoll",0.5
"596",151,"Acanthocybium solandri","eez","American Samoa",0.5
"597",153,"Acanthocybium solandri","eez","Cook Islands",0.5
"598",154,"Acanthocybium solandri","eez","Niue",0.5
"599",155,"Acanthocybium solandri","eez","Tonga",0.5
"600",157,"Acanthocybium solandri","eez","Phoenix Group",0.5
"601",158,"Acanthocybium solandri","eez","Howland Island and Baker Island",0.5
"602",159,"Acanthocybium solandri","eez","Johnston Atoll",0.5
"603",162,"Acanthocybium solandri","eez","New Zealand",0.5
"604",163,"Acanthocybium solandri","eez","United States",0.5
"605",164,"Acanthocybium solandri","eez","Belize",0.5
"606",166,"Acanthocybium solandri","eez","Jamaica",0.5
"607",167,"Acanthocybium solandri","eez","Guyana",0.5
"608",168,"Acanthocybium solandri","eez","Suriname",0.5
"609",169,"Acanthocybium solandri","eez","French Guiana",0.5
"610",171,"Acanthocybium solandri","eez","Brazil",0.5
"611",172,"Acanthocybium solandri","eez","Argentina",0.5
"612",173,"Acanthocybium solandri","eez","Uruguay",0.5
"613",179,"Acanthocybium solandri","eez","France",0.5
"614",182,"Acanthocybium solandri","eez","Spain",0.5
"615",183,"Acanthocybium solandri","eez","Portugal",0.5
"616",184,"Acanthocybium solandri","eez","Italy",0.5
"617",193,"Acanthocybium solandri","eez","Guinea Bissau",0.5
"618",194,"Acanthocybium solandri","eez","Guinea",0.5
"619",195,"Acanthocybium solandri","eez","Ivory Coast",0.5
"620",196,"Acanthocybium solandri","eez","Nigeria",0.5
"621",198,"Acanthocybium solandri","eez","Gabon",0.5
"622",200,"Acanthocybium solandri","eez","Angola",0.5
"623",202,"Acanthocybium solandri","eez","Tanzania",0.5
"624",203,"Acanthocybium solandri","eez","India",0.5
"625",207,"Acanthocybium solandri","eez","Vietnam",0.5
"626",209,"Acanthocybium solandri","eez","China",0.5
"627",210,"Acanthocybium solandri","eez","Japan",0.5
"628",216,"Acanthocybium solandri","eez","Indonesia",0.5
"629",218,"Acanthocybium solandri","eez","Canada",0.5
"630",221,"Acanthocybium solandri","eez","Northern Saint-Martin",0.5
"631",224,"Acanthocybium solandri","eez","Chile",0.5
"632",244,"Acanthocybium solandri","eez","Curaçao",0.5
"633",245,"Acanthocybium solandri","eez","Bonaire",0.5
"634",248,"Acanthocybium solandri","eez","Saba",0.5
"635",250,"Acanthocybium solandri","eez","Aruba",0.5
"636",261,"Acanthocybium solandri","fao","Atlantic, Northwest",0.5
"637",262,"Acanthocybium solandri","fao","Atlantic, Northeast",0.5
"638",263,"Acanthocybium solandri","fao","Atlantic, Western-Central",0.5
"639",264,"Acanthocybium solandri","fao","Atlantic, Eastern Central",0.5
"640",266,"Acanthocybium solandri","fao","Atlantic, Southwest",0.5
"641",267,"Acanthocybium solandri","fao","Atlantic, Southeast",0.5
"642",269,"Acanthocybium solandri","fao","Indian Ocean, Western",0.5
"643",270,"Acanthocybium solandri","fao","Indian Ocean, Eastern",0.5
"644",272,"Acanthocybium solandri","fao","Pacific, Northwest",0.5
"645",274,"Acanthocybium solandri","fao","Pacific, Western Central",0.5
"646",275,"Acanthocybium solandri","fao","Pacific, Eastern Central",0.5
"647",276,"Acanthocybium solandri","fao","Pacific, Southwest",0.5
"648",277,"Acanthocybium solandri","fao","Pacific, Southeast",0.5
"649",1,"Acanthocybium solandri","eez","Cocos Islands",0
"650",2,"Acanthocybium solandri","eez","Christmas Island",0
"651",3,"Acanthocybium solandri","eez","Norfolk Island",0
"652",4,"Acanthocybium solandri","eez","Macquarie Island",0
"653",5,"Acanthocybium solandri","eez","New Caledonia",0
"654",6,"Acanthocybium solandri","eez","Vanuatu",0
"655",7,"Acanthocybium solandri","eez","Solomon Islands",0
"656",8,"Acanthocybium solandri","eez","Palau",0
"657",9,"Acanthocybium solandri","eez","Micronesia",0
"658",10,"Acanthocybium solandri","eez","Nauru",0
"659",11,"Acanthocybium solandri","eez","Marshall Islands",0
"660",12,"Acanthocybium solandri","eez","Wake Island",0
"661",13,"Acanthocybium solandri","eez","Northern Mariana Islands and Guam",0
"662",14,"Acanthocybium solandri","eez","Taiwan",0
"663",15,"Acanthocybium solandri","eez","Philippines",0
"664",16,"Acanthocybium solandri","eez","Australia",0
"665",17,"Acanthocybium solandri","eez","Papua New Guinea",0
"666",18,"Acanthocybium solandri","eez","Fiji",0
"667",19,"Acanthocybium solandri","eez","Tuvalu",0
"668",20,"Acanthocybium solandri","eez","South Korea",0
"669",21,"Acanthocybium solandri","eez","North Korea",0
"670",24,"Acanthocybium solandri","eez","Cambodia",0
"671",25,"Acanthocybium solandri","eez","Thailand",0
"672",26,"Acanthocybium solandri","eez","Andaman and Nicobar",0
"673",28,"Acanthocybium solandri","eez","Comoro Islands",0
"674",29,"Acanthocybium solandri","eez","Mayotte",0
"675",30,"Acanthocybium solandri","eez","Glorioso Islands",0
"676",31,"Acanthocybium solandri","eez","Seychelles",0
"677",32,"Acanthocybium solandri","eez","R_union",0
"678",33,"Acanthocybium solandri","eez","Juan de Nova Island",0
"679",34,"Acanthocybium solandri","eez","Bassas da India",0
"680",35,"Acanthocybium solandri","eez","Ile Europa",0
"681",36,"Acanthocybium solandri","eez","Ile Tromelin",0
"682",37,"Acanthocybium solandri","eez","Mauritius",0
"683",38,"Acanthocybium solandri","eez","British Indian Ocean Territory",0
"684",39,"Acanthocybium solandri","eez","Maldives",0
"685",40,"Acanthocybium solandri","eez","Sri Lanka",0
"686",41,"Acanthocybium solandri","eez","Mozambique",0
"687",42,"Acanthocybium solandri","eez","Madagascar",0
"688",43,"Acanthocybium solandri","eez","Kenya",0
"689",44,"Acanthocybium solandri","eez","Somalia",0
"690",45,"Acanthocybium solandri","eez","Eritrea",0
"691",46,"Acanthocybium solandri","eez","Djibouti",0
"692",47,"Acanthocybium solandri","eez","Yemen",0
"693",48,"Acanthocybium solandri","eez","Oman",0
"694",49,"Acanthocybium solandri","eez","Sudan",0
"695",50,"Acanthocybium solandri","eez","Saudi Arabia",0
"696",51,"Acanthocybium solandri","eez","Kuwait",0
"697",53,"Acanthocybium solandri","eez","Pakistan",0
"698",54,"Acanthocybium solandri","eez","United Arab Emirates",0
"699",55,"Acanthocybium solandri","eez","Azores",0
"700",56,"Acanthocybium solandri","eez","Cape Verde",0
"701",57,"Acanthocybium solandri","eez","Madeira",0
"702",58,"Acanthocybium solandri","eez","Canary Islands",0
"703",61,"Acanthocybium solandri","eez","Tunisia",0
"704",62,"Acanthocybium solandri","eez","Morocco",0
"705",63,"Acanthocybium solandri","eez","Western Sahara",0
"706",64,"Acanthocybium solandri","eez","Mauritania",0
"707",65,"Acanthocybium solandri","eez","Gambia",0
"708",66,"Acanthocybium solandri","eez","Senegal",0
"709",67,"Acanthocybium solandri","eez","Libya",0
"710",68,"Acanthocybium solandri","eez","Malta",0
"711",73,"Acanthocybium solandri","eez","Russia",0
"712",76,"Acanthocybium solandri","eez","Turkey",0
"713",77,"Acanthocybium solandri","eez","Syria",0
"714",78,"Acanthocybium solandri","eez","Lebanon",0
"715",79,"Acanthocybium solandri","eez","Israel",0
"716",80,"Acanthocybium solandri","eez","Greece",0
"717",81,"Acanthocybium solandri","eez","Cyprus",0
"718",82,"Acanthocybium solandri","eez","Albania",0
"719",84,"Acanthocybium solandri","eez","Algeria",0
"720",85,"Acanthocybium solandri","eez","Ascension",0
"721",86,"Acanthocybium solandri","eez","Saint Helena",0
"722",88,"Acanthocybium solandri","eez","Tristan da Cunha",0
"723",90,"Acanthocybium solandri","eez","Prince Edward Islands",0
"724",91,"Acanthocybium solandri","eez","Crozet Islands",0
"725",92,"Acanthocybium solandri","eez","Amsterdam Island and Saint Paul Island",0
"726",93,"Acanthocybium solandri","eez","Kerguelen Islands",0
"727",95,"Acanthocybium solandri","eez","Falkland Islands",0
"728",96,"Acanthocybium solandri","eez","Sierra Leone",0
"729",97,"Acanthocybium solandri","eez","Liberia",0
"730",98,"Acanthocybium solandri","eez","Togo",0
"731",99,"Acanthocybium solandri","eez","Benin",0
"732",100,"Acanthocybium solandri","eez","R_publique du Congo",0
"733",101,"Acanthocybium solandri","eez","Namibia",0
"734",102,"Acanthocybium solandri","eez","South Africa",0
"735",103,"Acanthocybium solandri","eez","Sao Tome and Principe",0
"736",104,"Acanthocybium solandri","eez","Equatorial Guinea",0
"737",106,"Acanthocybium solandri","eez","Ghana",0
"738",107,"Acanthocybium solandri","eez","Clipperton Island",0
"739",108,"Acanthocybium solandri","eez","Bermuda",0
"740",110,"Acanthocybium solandri","eez","Bahamas",0
"741",111,"Acanthocybium solandri","eez","Turks and Caicos Islands",0
"742",112,"Acanthocybium solandri","eez","Cuba",0
"743",113,"Acanthocybium solandri","eez","Cayman Islands",0
"744",114,"Acanthocybium solandri","eez","Haiti",0
"745",115,"Acanthocybium solandri","eez","Dominican Republic",0
"746",116,"Acanthocybium solandri","eez","Puerto Rico and Virgin Islands of the United States",0
"747",117,"Acanthocybium solandri","eez","British Virgin Islands",0
"748",118,"Acanthocybium solandri","eez","Anguilla",0
"749",119,"Acanthocybium solandri","eez","Saint Kitts and Nevis",0
"750",120,"Acanthocybium solandri","eez","Antigua and Barbuda",0
"751",121,"Acanthocybium solandri","eez","Montserrat",0
"752",122,"Acanthocybium solandri","eez","Saint Lucia",0
"753",123,"Acanthocybium solandri","eez","Dominica",0
"754",124,"Acanthocybium solandri","eez","Barbados",0
"755",125,"Acanthocybium solandri","eez","Grenada",0
"756",126,"Acanthocybium solandri","eez","Trinidad and Tobago",0
"757",127,"Acanthocybium solandri","eez","Saint Vincent and the Grenadines",0
"758",129,"Acanthocybium solandri","eez","Panama",0
"759",130,"Acanthocybium solandri","eez","Costa Rica",0
"760",131,"Acanthocybium solandri","eez","Nicaragua",0
"761",132,"Acanthocybium solandri","eez","Colombia",0
"762",133,"Acanthocybium solandri","eez","Honduras",0
"763",134,"Acanthocybium solandri","eez","El Salvador",0
"764",135,"Acanthocybium solandri","eez","Mexico",0
"765",136,"Acanthocybium solandri","eez","Guatemala",0
"766",137,"Acanthocybium solandri","eez","Ecuador",0
"767",138,"Acanthocybium solandri","eez","Peru",0
"768",139,"Acanthocybium solandri","eez","Venezuela",0
"769",140,"Acanthocybium solandri","eez","Guadeloupe and Martinique",0
"770",141,"Acanthocybium solandri","eez","Faeroe Islands",0
"771",143,"Acanthocybium solandri","eez","Iceland",0
"772",146,"Acanthocybium solandri","eez","Pitcairn",0
"773",147,"Acanthocybium solandri","eez","French Polynesia",0
"774",148,"Acanthocybium solandri","eez","Line Group",0
"775",149,"Acanthocybium solandri","eez","Jarvis Island",0
"776",150,"Acanthocybium solandri","eez","Palmyra Atoll",0
"777",151,"Acanthocybium solandri","eez","American Samoa",0
"778",152,"Acanthocybium solandri","eez","Samoa",0
"779",153,"Acanthocybium solandri","eez","Cook Islands",0
"780",154,"Acanthocybium solandri","eez","Niue",0
"781",155,"Acanthocybium solandri","eez","Tonga",0
"782",156,"Acanthocybium solandri","eez","Tokelau",0
"783",157,"Acanthocybium solandri","eez","Phoenix Group",0
"784",158,"Acanthocybium solandri","eez","Howland Island and Baker Island",0
"785",159,"Acanthocybium solandri","eez","Johnston Atoll",0
"786",161,"Acanthocybium solandri","eez","Wallis and Futuna",0
"787",162,"Acanthocybium solandri","eez","New Zealand",0
"788",163,"Acanthocybium solandri","eez","United States",0
"789",164,"Acanthocybium solandri","eez","Belize",0
"790",166,"Acanthocybium solandri","eez","Jamaica",0
"791",167,"Acanthocybium solandri","eez","Guyana",0
"792",168,"Acanthocybium solandri","eez","Suriname",0
"793",169,"Acanthocybium solandri","eez","French Guiana",0
"794",171,"Acanthocybium solandri","eez","Brazil",0
"795",172,"Acanthocybium solandri","eez","Argentina",0
"796",173,"Acanthocybium solandri","eez","Uruguay",0
"797",175,"Acanthocybium solandri","eez","Denmark",0
"798",176,"Acanthocybium solandri","eez","Germany",0
"799",177,"Acanthocybium solandri","eez","Netherlands",0
"800",179,"Acanthocybium solandri","eez","France",0
"801",180,"Acanthocybium solandri","eez","United Kingdom",0
"802",181,"Acanthocybium solandri","eez","Ireland",0
"803",182,"Acanthocybium solandri","eez","Spain",0
"804",183,"Acanthocybium solandri","eez","Portugal",0
"805",184,"Acanthocybium solandri","eez","Italy",0
"806",186,"Acanthocybium solandri","eez","Montenegro",0
"807",187,"Acanthocybium solandri","eez","Croatia",0
"808",188,"Acanthocybium solandri","eez","Slovenia",0
"809",191,"Acanthocybium solandri","eez","Iran",0
"810",193,"Acanthocybium solandri","eez","Guinea Bissau",0
"811",194,"Acanthocybium solandri","eez","Guinea",0
"812",195,"Acanthocybium solandri","eez","Ivory Coast",0
"813",196,"Acanthocybium solandri","eez","Nigeria",0
"814",198,"Acanthocybium solandri","eez","Gabon",0
"815",199,"Acanthocybium solandri","eez","Democratic Republic of the Congo",0
"816",200,"Acanthocybium solandri","eez","Angola",0
"817",202,"Acanthocybium solandri","eez","Tanzania",0
"818",203,"Acanthocybium solandri","eez","India",0
"819",205,"Acanthocybium solandri","eez","Myanmar",0
"820",206,"Acanthocybium solandri","eez","Malaysia",0
"821",207,"Acanthocybium solandri","eez","Vietnam",0
"822",209,"Acanthocybium solandri","eez","China",0
"823",210,"Acanthocybium solandri","eez","Japan",0
"824",212,"Acanthocybium solandri","eez","Kiribati",0
"825",213,"Acanthocybium solandri","eez","Antarctica",0
"826",214,"Acanthocybium solandri","eez","Egypt",0
"827",216,"Acanthocybium solandri","eez","Indonesia",0
"828",218,"Acanthocybium solandri","eez","Canada",0
"829",219,"Acanthocybium solandri","eez","Saint Pierre and Miquelon",0
"830",221,"Acanthocybium solandri","eez","Northern Saint-Martin",0
"831",223,"Acanthocybium solandri","eez","Norway",0
"832",224,"Acanthocybium solandri","eez","Chile",0
"833",228,"Acanthocybium solandri","eez","Guernsey",0
